chrom	start	end	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1	group
chr15	53729930	53829930	2.09041	1.28135	6.39501	2.21311	2.75312	3.07922	4.21974	2.60966	2.26911	3.36479	NB
chr15	58572309	58672309	7.74361	3.40017	2.39354	5.73451	5.9675	6.27848	7.07356	5.59446	1.35561	6.0942	NB
chr15	73053973	73153973	9.90673	5.39873	8.38473	4.6578	6.90771	4.84274	5.80171	7.65364	3.24112	5.64005	NB
chr15	74092091	74192091	2.65391	0.780619	11.4593	1.74041	1.81613	2.47908	2.25099	1.94501	3.93518	3.13212	NB
chr15	75880425	75980425	9.4523	1.72305	15.0349	2.28234	4.99515	2.32442	1.35199	3.51489	2.83964	4.57513	NB
chr15	76862832	76962832	10.5793	13.2793	4.34288	8.02879	7.93471	10.3964	20.2311	13.7252	2.69497	9.93104	NB
chr15	81426785	81526785	9.37959	6.59481	1.84104	10.07	4.73157	9.96247	18.9174	9.74953	2.18296	8.91758	NB
chr15	83095053	83195053	4.43531	3.11373	5.17254	10.834	7.197	3.62859	1.31366	3.70653	2.31137	11.2689	NB
chr15	82956081	83056081	6.25306	8.51028	1.63546	15.7019	7.35772	11.3336	16.0218	11.1237	3.78077	9.09432	NB
chr15	86078174	86178174	1.25425	2.78136	4.37409	1.5709	5.52231	3.86173	0.724779	2.49141	3.04769	2.41173	NB
chr15	87550158	87650158	8.81609	2.48836	4.37776	5.08275	2.94598	4.52189	7.21294	4.38341	2.48529	3.40953	NB
chr15	87211595	87311595	15.4327	8.02922	4.11711	10.3637	10.061	8.77833	10.9065	9.33361	3.69137	6.58192	NB
chr15	87903434	88003434	6.50754	3.79595	3.15345	10.748	4.23334	6.10767	9.33501	5.78611	2.91766	4.73621	NB
chr15	92131902	92231902	0.472615	0.288632	0.910426	0.935856	0.421084	0.454728	0.2474	0.595329	6.99588	1.42959	NB
chr15	92353548	92453548	0.927052	0.651609	1.82085	1.16505	1.02378	0.810201	0.369358	0.884838	5.89871	1.78754	NB
chr15	96245602	96345602	7.74361	1.54593	2.3348	1.5327	2.11024	3.25465	4.57168	2.19375	3.13547	2.03588	NB
chr15	97042086	97142086	6.56208	9.23842	1.62996	7.48446	18.1789	11.0381	2.41477	7.49054	2.32925	31.7507	NB
chr15	99407159	99507159	10.0885	18.35	3.84912	6.74437	13.105	6.89709	2.02102	10.8505	3.33215	4.01358	NB
chr15	27403940	27503940	1.2906	0.555398	4.52827	1.10775	1.0945	0.964854	0.494801	1.24367	2.87377	2.23275	NB
chr15	30305005	30405005	0.0181775	0.424202	4.33737	0.873784	0.742523	0.789426	0.459956	0.990855	2.64296	2.12313	NB
chr15	31868505	31968505	1.90864	1.15672	5.97467	2.29906	2.77883	2.24594	0.724779	1.6922	2.54218	3.54377	NB
chr15	43136643	43236643	11.1792	5.07074	18.4508	4.30207	6.54609	4.44572	1.4844	4.3671	4.31716	4.18809	NB
chr15	46690960	46790960	2.94475	11.0227	1.87592	5.27374	10.3471	12.2292	15.7047	10.6833	2.52755	6.26423	NB
chr15	49284304	49384304	6.32577	1.30103	15.1909	1.77144	3.02313	2.30826	0.989601	2.12035	3.89617	3.42519	NB
chr15	55202946	55302946	4.08994	11.1495	1.20962	6.01383	9.62386	11.322	4.46366	7.29074	2.35851	4.93979	NB
chr15	67133440	67233440	9.21599	4.58532	18.1938	2.50198	6.20376	5.63216	3.97931	5.08068	4.52522	4.4476	NB
chr15	72230851	72330851	3.45372	3.00003	15.9435	2.40649	9.69619	3.37699	0.696902	4.19992	3.01681	5.51924	NB
chr15	77753968	77853968	1.21789	0.72158	5.34692	1.22951	1.81131	1.21645	0.494801	1.24367	3.28501	2.44081	NB
chr15	88874775	88974775	2.78116	15.0351	1.60059	15.9883	11.8836	8.72293	5.286	9.23167	2.18621	9.73641	NB
chr15	91774648	91874648	0.890697	0.349857	0.78561	1.09104	0.441978	0.477811	0.313606	0.738044	8.2881	1.42959	NB
chr16	50270061	50370061	6.28941	0.837471	4.92475	1.0218	1.73416	1.63656	0.522677	1.90016	2.09681	1.85019	NB
chr16	33462423	33562423	0.618035	0.275513	1.25	1.12685	0.461264	0.71787	0.522677	0.680958	8.80012	1.84795	NB
chr16	2087894	2187894	9.17964	21.2976	3.81425	16.1292	14.3667	17.4597	24.74	21.7662	2.10819	14.8552	NB
chr16	12515621	12615621	2.0177	1.29884	3.42328	2.9341	2.75955	1.39881	0.540099	1.68812	3.51582	4.15229	NB
chr16	46071809	46171809	1.65415	1.27698	1.21696	5.90879	2.37704	1.73581	0.592367	1.49648	3.54345	3.86593	NB
chr16	57623641	57723641	0.527147	0.371723	1.24082	0.828424	0.753773	0.847133	0.254369	0.603484	4.73165	1.37366	NB
chr16	72343960	72443960	0.763455	0.467934	1.60977	1.21279	0.604304	0.729411	0.358905	0.901148	6.34246	1.88822	NB
chr16	80715297	80815297	1.30878	6.33897	4.31535	6.80883	3.92476	4.48265	4.93407	4.63622	3.24275	3.54824	NB
chr16	340652	440652	13.5786	8.79016	2.63216	9.50181	8.19989	12.4162	22.4542	11.6293	2.26261	8.05849	NB
chr16	193157	293157	2.70845	6.54233	3.99964	15.5347	4.41174	6.55085	14.7534	8.35907	2.47717	10.0049	NB
chr16	453716	553716	8.96151	8.7027	2.8561	14.4151	8.28186	6.29925	10.3455	8.92178	1.7506	9.81695	NB
chr16	2564615	2664615	2.27219	5.62395	2.34582	16.843	5.48695	6.83477	12.5477	8.24489	1.81236	9.96684	NB
chr16	5867413	5967413	1.01794	0.481054	0.915933	1.15311	0.554481	0.547059	0.303153	0.835907	8.38888	1.68911	NB
chr16	6998287	7098287	0.79981	0.428575	0.747064	0.933469	0.491801	0.5586	0.358905	0.607561	6.67567	1.5325	NB
chr16	6539157	6639157	1.27242	0.432948	0.822321	1.10297	0.556088	0.547059	0.331029	0.758432	6.11164	1.64212	NB
chr16	7413230	7513230	0.672567	0.371723	0.783774	1.11252	0.467693	0.466269	0.28573	0.607561	7.898	1.59962	NB
chr16	12269831	12369831	4.63526	1.79083	3.38473	4.23284	5.4307	2.63142	0.672511	3.03373	2.3325	5.75191	NB
chr16	12128534	12228534	2.9084	3.74566	3.74817	6.04487	8.58562	3.94713	0.801438	3.69838	2.8884	6.47677	NB
chr16	13082537	13182537	0.65439	0.362977	0.932453	1.1173	0.461264	0.503201	0.337998	0.725812	8.26697	1.70924	NB
chr16	16429616	16529616	0.0181775	0.730327	6.01689	1.50883	1.07843	1.03872	0.550553	1.41493	3.78889	2.84799	NB
chr16	17402422	17502422	8.47071	3.5095	2.87262	3.33518	7.25165	6.64318	5.07693	4.21215	3.16635	7.74751	NB
chr16	17598891	17698891	0.87252	0.461374	4.15749	1.03374	0.893599	0.904839	0.428595	0.88076	3.9108	2.0672	NB
chr16	19577474	19677474	3.36284	6.92499	1.84655	12.9444	6.89164	6.61318	10.5128	7.03385	2.4284	5.10535	NB
chr16	19714417	19814417	7.79815	5.28503	4.69714	4.73419	6.4368	6.30848	4.91316	4.9135	3.27851	4.23283	NB
chr16	27040855	27140855	9.94309	8.54307	5.70485	4.37608	5.24748	5.47059	6.94463	8.73013	3.81978	3.3894	NB
chr16	26276477	26376477	0.327195	0.253646	0.822321	0.854685	0.387333	0.496277	0.226493	0.554553	5.99299	1.53697	NB
chr16	33285240	33385240	0.199952	0.837471	1.97137	2.26086	1.07682	1.0895	0.599336	1.47609	15.0515	3.15673	NB
chr16	33871945	33971945	2.61756	0.264579	2.52019	2.36829	0.638055	1.48191	0.871128	1.17027	17.9318	3.67576	NB
chr16	35047247	35147247	0.29084	0.282072	3.40492	3.43545	0.994852	2.38905	1.37638	1.5291	24.3458	5.03376	NB
chr16	45346360	45446360	7.19829	9.2078	3.67291	5.49099	7.47183	8.33745	10.795	7.9717	3.29639	7.05845	NB
chr16	55637724	55737724	10.6884	2.7595	3.36821	8.83811	5.74089	3.47625	4.78075	5.64339	1.65795	5.8235	NB
chr16	56877526	56977526	7.23464	0.763126	6.50881	1.44914	1.2729	1.258	0.554037	1.74929	2.62346	2.68243	NB
chr16	58284618	58384618	0.65439	0.297379	1.82269	0.563424	0.599483	0.593224	0.243916	0.570863	2.13908	1.3043	NB
chr16	57712773	57812773	0.836165	0.349857	1.10316	0.69473	0.486979	0.782501	0.32406	0.587174	4.31879	1.38261	NB
chr16	63296085	63396085	0.927052	1.3885	4.56131	1.1173	2.0106	1.66195	0.515708	1.44347	2.02692	2.17235	NB
chr16	64600671	64700671	3.21742	8.39439	7.06498	2.67626	9.0276	4.66038	1.0349	4.86865	4.05222	3.22384	NB
chr16	64616325	64716325	3.36284	8.92792	6.81351	2.70969	9.43743	4.90275	1.02793	5.24379	3.98232	3.21266	NB
chr16	65056968	65156968	14.5784	11.3507	5.18906	10.0032	10.3632	8.23127	9.81239	10.4305	2.88027	4.9823	NB
chr16	66767794	66867794	15.9235	10.2967	1.76028	9.75726	7.5088	9.74318	17.7327	11.9229	1.97003	7.49918	NB
chr16	67234613	67334613	5.30783	1.35351	10.9361	2.51631	3.02956	1.98511	0.825829	2.01025	5.17864	3.42296	NB
chr16	68489197	68589197	5.32601	5.05325	5.51579	10.0342	6.31466	4.52651	2.59248	5.41097	2.89815	4.78095	NB
chr16	71925810	72025810	1.74504	2.06416	4.44384	1.39185	1.66827	1.33418	0.390265	1.78599	3.81002	2.17458	NB
chr16	73891296	73991296	2.83569	11.5453	1.50147	8.69726	10.5705	8.23358	2.7667	8.27752	1.93752	5.27314	NB
chr16	78745074	78845074	1.25425	2.88414	3.58297	1.48973	4.70907	3.13924	0.675995	2.5118	3.29801	2.17011	NB
chr16	79390491	79490491	2.39943	0.778432	3.5022	0.995541	1.10575	1.66195	2.82594	1.35376	2.78437	2.04706	NB
chr16	80569067	80669067	3.27195	13.5985	5.62959	3.98455	5.87429	4.24721	1.54364	5.84319	4.02783	3.08066	NB
chr16	80564939	80664939	3.25377	13.5745	5.66814	3.87712	5.87589	4.26336	1.56803	5.84727	3.9937	3.07395	NB
chr16	80831187	80931187	5.0897	0.255833	5.91777	0.866622	0.551267	0.67863	0.32406	1.07648	2.59745	2.83009	NB
chr16	88733972	88833972	0.0181775	1.26386	5.17071	3.39487	2.26132	1.66426	0.595852	1.77783	3.30939	2.87707	NB
chr16	538557	638557	10.0522	12.1072	3.1351	9.69757	10.4789	12.0007	28.8518	14.3694	2.12932	8.17035	NB
chr16	1577628	1677628	2.39943	6.20996	1.24082	24.0028	5.03694	9.09687	16.0113	9.61089	1.80424	10.0765	NB
chr16	5001969	5101969	6.18035	6.28868	6.50881	6.84703	4.77657	8.51749	15.074	8.86877	2.46904	4.13216	NB
chr16	11810546	11910546	1.74504	6.31055	2.43209	13.0495	6.72449	6.04996	10.2898	7.28666	2.60883	10.5664	NB
chr16	13374898	13474898	0.708922	0.437321	0.763583	1.17698	0.482158	0.500893	0.337998	0.680958	7.59404	1.70253	NB
chr16	13526007	13626007	0.58168	0.529159	0.914098	1.35126	0.633234	0.618615	0.379812	0.831829	7.40062	1.61528	NB
chr16	13903567	14003567	7.74361	5.26535	5.00367	4.98009	4.32817	6.04073	5.83307	5.83096	2.7925	3.56614	NB
chr16	14040108	14140108	1.50873	2.46868	3.97027	3.08928	4.04691	3.99791	5.93761	4.09798	2.32438	4.79437	NB
chr16	18113927	18213927	0.29084	0.526972	4.14097	1.14833	0.879134	0.916381	0.459956	1.2559	3.80352	2.49451	NB
chr16	22832672	22932672	2.1813	0.402336	3.45081	0.876172	0.650913	0.787118	0.383296	1.12134	1.88226	2.53478	NB
chr16	25966394	26066394	0.618035	0.327991	0.882893	0.933469	0.342332	0.572449	0.369358	0.607561	7.30471	1.66897	NB
chr16	50225662	50325662	1.59962	0.60569	5.6608	1.11491	1.26647	1.32264	0.672511	1.42716	2.75999	2.02021	NB
chr16	68690931	68790931	1.14518	4.61593	5.81498	17.681	5.10766	5.57446	8.97959	8.0981	2.93554	6.93316	NB
chr16	70415333	70515333	4.88975	9.73915	1.9475	12.8513	5.42909	9.49851	22.496	11.4295	2.51618	12.8417	NB
chr16	70917191	71017191	2.72662	0.712834	1.6061	1.12923	1.33397	1.25108	0.362389	1.19881	2.19759	1.90388	NB
chr16	81032616	81132616	3.61732	0.393589	6.59141	0.900046	0.787524	0.757111	0.351936	1.02755	2.59582	2.83009	NB
chr16	88750538	88850538	0.0181775	1.11517	4.41447	2.43036	2.07328	1.50268	0.519192	1.56987	2.51943	2.33119	NB
chr17	67035108	67135108	1.19971	0.942428	2.29626	1.18176	2.33846	1.94356	0.613274	1.38638	2.45116	1.81886	NB
chr17	67059914	67159914	1.09065	2.59332	2.09435	1.28919	3.29796	3.16232	0.860674	1.72482	2.6966	2.02693	NB
chr17	16685655	16785655	2.43578	1.33383	13.4783	1.77622	2.6808	1.48191	0.585398	2.40986	3.51094	3.9062	NB
chr17	38784137	38884137	11.779	26.6482	4.52827	4.66973	15.1622	23.6574	26.6635	26.4269	3.82465	5.62215	NB
chr17	62854097	62954097	5.23512	3.5751	2.46146	3.75775	7.15843	6.50238	2.47052	4.44865	2.70798	5.62662	NB
chr17	69106661	69206661	1.58144	0.439508	3.25441	1.15311	0.83574	0.884065	0.512223	0.897071	7.44125	1.96205	NB
chr17	2358605	2458605	2.16312	7.66187	6.5547	4.0132	4.65443	8.9376	18.0289	10.6629	3.70112	11.7007	NB
chr17	7145677	7245677	14.3239	18.7786	7.21183	11.7961	8.85402	19.9411	39.6816	22.4145	3.13059	8.82585	NB
chr17	6803681	6903681	17.3595	9.87909	7.25955	5.57217	5.90804	13.2564	20.7607	13.5335	2.76162	5.04047	NB
chr17	8628530	8728530	5.68956	0.920562	5.12666	1.55896	1.6313	1.16106	0.540099	1.77783	4.63412	2.42292	NB
chr17	19345668	19445668	6.45301	2.20847	14.3374	2.63568	2.42365	2.87148	5.08739	3.29877	3.67999	4.04043	NB
chr17	20011312	20111312	6.01675	7.01026	1.82085	9.00046	11.9318	6.77014	1.18822	5.34165	2.786	7.0495	NB
chr17	24355662	24455662	2.9084	1.20701	15.9343	9.39437	3.01027	1.6481	0.770077	2.59335	4.16762	5.52595	NB
chr17	28395505	28495505	5.90769	0.428575	5.70118	1.18176	1.02378	0.851749	0.320575	1.21512	2.84126	2.69809	NB
chr17	28931338	29031338	3.4719	0.317058	1.81718	0.787838	0.424299	0.579374	0.282245	0.86445	5.02098	1.971	NB
chr17	29986632	30086632	4.56255	0.336738	4.77974	0.871397	0.567339	0.70402	0.327544	1.2926	1.67095	3.04934	NB
chr17	32590013	32690013	5.16241	1.44753	1.33444	7.86406	2.99098	1.81199	0.627212	2.22637	1.09717	4.5438	NB
chr17	38965728	39065728	7.58002	8.74643	7.221	3.82937	11.7405	8.67215	4.82953	8.45693	3.09483	4.96888	NB
chr17	39250032	39350032	16.5415	2.68953	14.5723	5.91356	5.09801	6.43544	8.74961	5.90843	3.24112	5.30222	NB
chr17	42511303	42611303	1.50873	4.16986	2.65419	13.749	4.5821	4.30953	5.00724	4.54652	5.10225	8.15916	NB
chr17	44813682	44913682	11.6518	2.24565	14.7063	5.8682	4.63353	4.27029	5.77384	5.00729	4.3643	4.7116	NB
chr17	44495298	44595298	1.38149	6.59481	7.6083	3.15135	8.38633	5.27669	1.67257	4.37526	4.62599	4.37378	NB
chr17	47524591	47624591	0.963407	0.177115	0.660793	0.596847	0.282866	0.360089	0.21604	0.485234	5.43871	1.20586	NB
chr17	51042263	51142263	4.0354	2.43588	5.97651	1.22712	2.5024	2.16284	0.832798	2.22637	2.04643	2.59966	NB
chr17	52473284	52573284	9.70678	2.89288	6.57673	3.84131	3.06813	4.6096	7.3349	4.9135	2.05293	4.55723	NB
chr17	53313085	53413085	10.9247	31.7561	2.81755	9.71428	23.7527	14.6598	7.38717	17.6968	2.11469	9.78339	NB
chr17	53306866	53406866	13.215	38.8254	2.84141	9.54239	26.6038	15.9224	7.69032	20.3105	2.14883	9.4478	NB
chr17	53668933	53768933	13.5422	1.77334	9.61454	2.02928	3.01991	2.88071	2.85033	4.02866	2.09844	2.82338	NB
chr17	54348742	54448742	2.7448	2.7748	3.1608	3.77207	4.49049	3.49702	1.08717	3.23761	2.67059	3.42072	NB
chr17	54862598	54962598	9.90673	1.72961	9.06021	2.45662	3.84601	3.06999	1.08717	2.93179	3.41342	3.66458	NB
chr17	57400512	57500512	6.14399	4.92205	1.384	14.7923	4.91961	5.78451	9.15381	5.83911	1.90014	10.94	NB
chr17	59964870	60064870	1.59962	9.16626	1.28855	21.0233	11.2568	8.73216	1.87815	5.87581	2.03992	37.4221	NB
chr17	65590945	65690945	6.23488	9.26028	3.58848	3.48559	4.63996	7.7927	9.78451	7.17657	2.58445	2.94643	NB
chr17	65879213	65979213	0.854342	0.85715	3.058	0.96928	1.2745	1.14259	0.337998	1.15396	2.43328	2.12089	NB
chr17	67223488	67323488	1.19971	0.658169	4.45668	1.05523	1.67148	2.05435	0.944303	1.26405	2.32925	1.97323	NB
chr17	69520179	69620179	1.05429	0.415455	1.32893	1.19847	0.551267	0.549367	0.292699	0.758432	11.3667	1.82781	NB
chr17	69761864	69861864	3.92634	0.892136	4.34472	1.78815	1.3195	0.976396	0.613274	1.56172	5.72804	2.67125	NB
chr17	69573744	69673744	1.18154	0.406709	1.29589	1.27248	0.573767	0.523976	0.243916	0.738044	11.1863	1.87256	NB
chr17	75700691	75800691	6.5439	5.45777	7.82306	9.38721	6.00447	6.23	11.5198	8.58334	3.21186	6.27094	NB
chr17	76000082	76100082	12.8697	9.92938	10.8535	6.18572	9.59493	10.0963	15.9103	11.3194	2.78437	6.27765	NB
chr17	78439786	78539786	9.21599	2.86446	1.80617	11.9799	5.33427	2.66374	1.00354	3.78401	4.55448	5.17247	NB
chr17	25184483	25284483	5.39872	5.26754	1.57673	3.55243	6.4593	7.66574	10.6138	6.21833	2.44303	6.74971	NB
chr17	36205515	36305515	7.87086	3.53793	6.23165	3.35428	4.77015	5.46828	5.90625	4.61991	2.13745	2.97775	NB
chr17	50213502	50313502	0.618035	0.253646	0.987519	0.75919	0.351975	0.406254	0.264823	0.566786	4.68614	1.38932	NB
chr17	53374184	53474184	7.79815	22.4739	4.0492	8.43942	10.3776	16.9657	26.5206	20.9507	1.99441	8.81467	NB
chr17	60437736	60537736	5.76227	12.2056	4.59251	7.20036	11.7052	12.3377	14.0879	11.1685	2.62183	13.5777	NB
chr17	66196667	66296667	1.83593	0.526972	3.0782	0.840361	1.0511	1.10797	0.376327	1.02755	2.00741	1.707	NB
chr17	75788949	75888949	4.99881	10.7319	1.77313	20.8682	6.7936	7.71191	12.4083	8.85246	2.78437	7.12109	NB
chr18	3129928	3229928	2.61756	1.42785	6.80801	2.15104	3.27385	2.179	0.606305	2.19375	2.7925	3.10974	NB
chr18	19905359	20005359	5.2533	3.1509	1.86307	11.5979	4.93729	4.34877	3.75979	4.25293	2.39752	4.96888	NB
chr18	35615052	35715052	3.01746	1.37756	3.00661	0.828424	1.76791	3.2408	3.22666	1.97763	3.09971	2.0135	NB
chr18	220081	320081	3.25377	3.05469	9.6329	5.06365	2.4349	3.98175	8.64159	5.23971	2.83476	4.37154	NB
chr18	2957455	3057455	4.70797	11.1911	3.47467	5.70825	11.8418	10.9319	6.65542	8.14295	3.35653	8.60437	NB
chr18	6364636	6464636	1.8541	0.402336	4.3337	0.933469	0.919314	1.19799	1.09762	1.07241	1.91314	2.18353	NB
chr18	7390161	7490161	2.67209	0.651609	5.81682	1.43721	1.31629	1.26493	0.623728	1.34153	3.29801	2.38488	NB
chr18	7850142	7950142	2.16312	5.60209	2.39905	4.18032	7.09254	6.33849	2.21615	3.86556	2.6901	5.13443	NB
chr18	9796162	9896162	1.70868	7.97893	3.20301	5.72735	9.72512	6.49084	2.71095	5.19893	3.21837	4.95098	NB
chr18	11074593	11174593	5.07152	7.26828	5.58187	4.47874	8.62258	7.32643	4.66576	5.88805	3.55646	5.25077	NB
chr18	12647005	12747005	6.58025	6.32585	2.01542	9.25113	4.88104	5.7545	15.858	8.49771	2.46579	4.46998	NB
chr18	12814946	12914946	3.45372	8.72675	3.72798	4.92518	6.73413	7.46492	9.10503	7.41714	3.12409	5.62886	NB
chr18	17375813	17475813	10.4702	5.87104	1.70154	9.54717	3.67083	6.06381	14.0217	7.45792	2.33088	6.56849	NB
chr18	19004058	19104058	3.92634	16.9746	2.44677	20.8968	15.6476	7.19486	1.78059	8.53848	3.60034	8.72518	NB
chr18	19243612	19343612	5.10788	6.45705	2.83958	9.49703	5.92732	8.96068	18.4156	10.0961	2.43328	7.52379	NB
chr18	21432834	21532834	1.27242	1.98763	4.76873	1.22234	3.03277	2.4029	0.773562	1.67997	2.68035	2.19919	NB
chr18	21466316	21566316	1.76322	1.992	5.59839	1.32739	3.25778	2.39136	0.790984	1.83084	2.95504	2.44081	NB
chr18	23242999	23342999	0.527147	0.205541	0.569017	0.635045	0.281259	0.360089	0.226493	0.399604	5.01935	1.24837	NB
chr18	34299318	34399318	0.618035	0.12901	0.534141	0.491802	0.221792	0.397021	0.205586	0.350673	5.23066	1.13651	NB
chr18	35741235	35841235	0.618035	0.730327	1.87775	0.637433	0.940207	0.914072	0.278761	0.709501	2.02204	1.42735	NB
chr18	36930765	37030765	1.52691	1.12173	1.59141	0.95973	2.49436	2.46292	0.561006	1.37823	1.78473	1.39827	NB
chr18	37201522	37301522	4.28989	0.905255	2.93135	0.747253	1.26165	1.59732	0.993086	1.59026	1.30848	1.80992	NB
chr18	37930982	38030982	3.92634	0.568518	3.02129	0.70428	1.18129	1.08488	0.303153	1.23143	2.43653	1.73609	NB
chr18	40327452	40427452	1.59962	1.0124	2.90015	0.811712	1.58469	1.38496	0.327544	1.26813	1.70021	1.81663	NB
chr18	41799132	41899132	2.43578	3.8856	2.08517	7.14307	6.15394	6.18153	8.84369	5.76164	2.43816	5.08521	NB
chr18	43707649	43807649	6.74385	2.89069	8.20485	1.42766	1.8772	3.94021	9.09458	4.1673	2.9583	3.14106	NB
chr18	43721590	43821590	9.30688	0.809045	8.20485	1.4014	1.72934	1.83738	1.24049	1.95317	2.85589	2.87931	NB
chr18	45952699	46052699	4.65344	0.962107	5.85903	2.22743	1.37093	2.28518	2.72837	2.1285	2.41052	2.61084	NB
chr18	45447097	45547097	2.96293	2.26751	10.1707	1.89081	4.81193	2.94073	0.839767	2.59743	3.44918	3.61088	NB
chr18	47434565	47534565	1.07247	0.2449	0.816814	0.806937	0.32626	0.496277	0.261338	0.530087	7.0479	1.54369	NB
chr18	48853303	48953303	0.690745	0.260206	0.535977	0.63982	0.263579	0.364706	0.195133	0.485234	5.43546	1.16559	NB
chr18	52138268	52238268	1.76322	2.15599	3.54626	1.51599	3.53743	2.85071	0.815376	2.24268	3.07858	2.02021	NB
chr18	54748022	54848022	1.59962	6.58387	2.52019	9.16996	8.68687	6.67088	1.86421	4.77894	3.03469	4.82346	NB
chr18	58904065	59004065	6.18035	1.23106	10.5176	1.30829	2.52008	1.8143	0.585398	2.09996	2.7795	3.39163	NB
chr18	60942812	61042812	0.399905	0.148689	0.605727	0.520451	0.268401	0.373939	0.174226	0.383294	4.92507	1.01123	NB
chr18	62187614	62287614	0.472615	0.159622	0.473569	0.546712	0.221792	0.290841	0.223009	0.281354	5.08437	0.964244	NB
chr18	65245719	65345719	1.89046	0.990533	1.62445	1.25099	1.80648	1.6204	0.390265	0.978623	2.33738	2.29539	NB
chr18	67155484	67255484	0.690745	0.181488	0.605727	0.59446	0.266794	0.353164	0.21604	0.452613	4.7219	1.12309	NB
chr18	67452041	67552041	0.65439	0.23834	0.611234	0.646982	0.321438	0.406254	0.282245	0.473001	5.33956	1.14099	NB
chr18	68525274	68625274	1.4542	0.290819	1.86858	0.666081	0.604304	0.828667	0.348451	0.648337	3.53533	1.36247	NB
chr18	69815526	69915526	5.88951	0.892136	9.27497	1.29396	2.28221	2.1236	0.696902	1.9287	3.79215	2.50346	NB
chr18	70499261	70599261	1.47238	2.46212	1.26285	3.97023	4.23495	3.28697	0.888551	2.49549	2.23335	3.49678	NB
chr18	72217886	72317886	13.415	11.6043	1.23532	14.4127	16.3885	11.6452	4.21626	8.97886	1.83999	22.2045	NB
chr18	72450936	72550936	11.2337	2.60425	10.8664	2.31338	4.57407	4.56575	1.98617	4.46497	3.92218	3.34018	NB
chr18	2648920	2748920	0.927052	2.82291	0.948973	13.6869	3.96012	2.36597	0.689933	2.12035	1.83837	6.65798	NB
chr18	3823746	3923746	2.27219	3.33239	4.50257	1.90036	4.52585	3.22926	1.11156	3.05412	2.17321	2.25289	NB
chr18	4481049	4581049	0.58168	0.223034	0.524964	0.646982	0.261972	0.362397	0.191648	0.444458	5.7443	1.06492	NB
chr18	8026203	8126203	2.14494	1.76241	1.63363	3.51424	3.77047	2.79762	0.606305	1.96132	1.99116	4.01358	NB
chr18	9716944	9816944	4.99881	6.04816	3.9978	7.10964	11.2584	6.03842	1.35896	4.72593	3.58409	8.96009	NB
chr18	12324477	12424477	7.30735	6.4483	2.95338	12.3046	5.96107	8.28667	12.3038	8.53848	2.52105	7.52826	NB
chr18	26227768	26327768	0.79981	0.227407	0.589207	0.506126	0.282866	0.378555	0.195133	0.366983	4.04084	0.97543	NB
chr18	37377243	37477243	0.708922	0.260206	1.71256	0.606397	0.425906	0.563216	0.268307	0.819596	1.96353	1.81215	NB
chr18	39209937	39309937	0.817987	0.157436	0.554332	0.613559	0.247508	0.355473	0.236947	0.403682	4.9397	1.17231	NB
chr18	51799729	51899729	1.10883	1.52625	2.44677	1.49212	3.33492	2.80916	0.829314	1.98987	3.44268	2.18129	NB
chr18	64777691	64877691	0.890697	0.369537	1.39501	0.876172	0.861455	0.77096	0.275276	0.860372	1.12968	1.69805	NB
